Date & Time,CO2,Humidity,PM2.5,PM10,Temperature,TVOC,Total
2024-01-16 08:07:34-05:00,703.0,27.0,2.0,2.0,22.7,1.0,757.7
2024-01-16 08:02:34-05:00,805.0,27.0,2.0,2.0,22.7,1.0,859.7
2024-01-16 07:57:34-05:00,791.0,27.0,2.0,2.0,22.7,1.03,845.73
2024-01-16 07:52:34-05:00,772.0,27.0,2.0,2.0,22.7,1.01,826.71
2024-01-16 07:47:34-05:00,738.0,27.5,3.0,3.0,22.7,1.0,795.2
2024-01-16 07:42:34-05:00,785.0,27.0,2.0,2.0,22.6,1.01,839.61
2024-01-16 07:37:34-05:00,826.0,27.0,2.0,2.0,22.5,1.02,880.52
2024-01-16 07:32:34-05:00,859.0,27.0,3.0,3.0,22.6,1.03,915.63
2024-01-16 07:27:34-05:00,859.0,27.0,2.0,2.0,22.6,1.03,913.63
2024-01-16 07:22:34-05:00,853.0,27.0,2.0,2.0,22.6,1.04,907.64
2024-01-16 07:17:34-05:00,780.0,27.0,2.0,2.0,22.7,1.11,834.8100000000001
2024-01-16 07:12:34-05:00,782.0,27.0,3.0,4.0,22.7,1.08,839.7800000000001
2024-01-16 07:07:34-05:00,858.0,27.0,2.0,2.0,22.8,1.04,912.84
2024-01-16 07:02:34-05:00,942.0,27.0,2.0,2.0,22.8,1.09,996.89
2024-01-16 06:57:34-05:00,932.0,27.0,2.0,2.0,22.8,1.03,986.83
2024-01-16 06:52:34-05:00,826.0,27.0,2.0,2.0,22.8,1.01,880.81
2024-01-16 06:47:34-05:00,813.0,27.0,2.0,2.0,22.6,1.0,867.6
2024-01-16 06:42:34-05:00,846.0,26.5,2.0,2.0,22.6,1.0,900.1
2024-01-16 06:37:34-05:00,854.0,26.5,3.0,3.0,22.6,1.0,910.1
2024-01-16 06:32:34-05:00,830.0,26.0,2.0,2.0,22.6,1.08,883.6800000000001
2024-01-16 06:27:34-05:00,814.0,26.0,2.0,2.0,22.6,1.08,867.6800000000001
2024-01-16 06:22:34-05:00,806.0,26.0,2.0,2.0,22.7,1.06,859.76
2024-01-16 06:17:34-05:00,813.0,26.0,2.0,2.0,22.7,1.25,866.95
2024-01-16 06:12:34-05:00,833.0,26.0,2.0,2.0,22.7,1.29,886.99
2024-01-16 06:07:34-05:00,844.0,26.0,2.0,2.0,22.8,1.18,897.9799999999999
2024-01-16 06:02:34-05:00,843.0,26.5,2.0,2.0,22.8,1.14,897.4399999999999
2024-01-16 05:57:34-05:00,841.0,26.5,3.0,3.0,22.8,1.0,897.3
2024-01-16 05:52:34-05:00,808.0,26.5,2.0,2.0,22.7,1.0,862.2
2024-01-16 05:47:34-05:00,816.0,26.5,2.0,2.0,22.7,1.0,870.2
2024-01-16 05:42:34-05:00,931.0,26.5,2.0,2.0,22.6,1.0,985.1
2024-01-16 05:37:34-05:00,941.0,26.5,2.0,2.0,22.6,1.0,995.1
2024-01-16 05:32:34-05:00,878.0,26.5,2.0,2.0,22.7,1.0,932.2
2024-01-16 05:27:34-05:00,867.0,26.5,2.0,2.0,22.7,1.0,921.2
2024-01-16 05:22:34-05:00,860.0,26.0,2.0,2.0,22.8,1.0,913.8
2024-01-16 05:17:34-05:00,871.0,26.5,2.0,2.0,22.8,1.0,925.3
2024-01-16 05:12:34-05:00,919.0,26.5,2.0,2.0,22.8,1.0,973.3
2024-01-16 05:07:34-05:00,951.0,26.5,2.0,2.0,22.8,1.0,1005.3
2024-01-16 05:02:34-05:00,934.0,26.5,2.0,2.0,22.8,1.0,988.3
2024-01-16 04:57:34-05:00,884.0,27.0,2.0,2.0,22.7,1.0,938.7
2024-01-16 04:52:34-05:00,848.0,26.5,2.0,2.0,22.7,1.0,902.2
2024-01-16 04:47:34-05:00,865.0,26.5,2.0,2.0,22.6,1.0,919.1
2024-01-16 04:42:34-05:00,875.0,26.0,2.0,2.0,22.6,1.0,928.6
2024-01-16 04:37:34-05:00,861.0,26.0,2.0,2.0,22.7,1.0,914.7
2024-01-16 04:32:34-05:00,816.0,26.0,2.0,2.0,22.7,1.0,869.7
2024-01-16 04:27:34-05:00,811.0,26.0,2.0,2.0,22.7,1.0,864.7
2024-01-16 04:22:34-05:00,831.0,26.0,2.0,2.0,22.7,1.1,884.8000000000001
2024-01-16 04:17:34-05:00,889.0,26.0,2.0,2.0,22.8,1.13,942.93
2024-01-16 04:12:34-05:00,902.0,26.0,1.0,1.0,22.8,1.12,953.92
2024-01-16 04:07:34-05:00,898.0,26.0,3.0,3.0,22.8,1.11,953.91
2024-01-16 04:02:34-05:00,901.0,26.0,2.0,2.0,22.8,1.0,954.8
2024-01-16 03:57:34-05:00,899.0,26.0,2.0,2.0,22.7,1.0,952.7
2024-01-16 03:52:34-05:00,921.0,25.5,2.0,2.0,22.7,1.0,974.2
2024-01-16 03:47:34-05:00,955.0,25.5,2.0,2.0,22.7,1.03,1008.23
2024-01-16 03:42:34-05:00,951.0,25.5,3.0,3.0,22.7,1.05,1006.25
2024-01-16 03:37:34-05:00,898.0,25.5,2.0,2.0,22.7,1.15,951.35
2024-01-16 03:32:34-05:00,868.0,25.5,2.0,2.0,22.8,1.34,921.64
2024-01-16 03:27:34-05:00,848.0,25.5,2.0,3.0,22.8,1.39,902.69
2024-01-16 03:22:34-05:00,895.0,25.5,2.0,2.0,22.8,1.41,948.71
2024-01-16 03:17:34-05:00,962.0,25.5,2.0,2.0,22.9,1.32,1015.72
2024-01-16 03:12:34-05:00,936.0,26.0,2.0,2.0,22.8,1.3,990.1
2024-01-16 03:07:34-05:00,908.0,25.5,2.0,2.0,22.8,1.24,961.54
2024-01-16 03:02:34-05:00,885.0,26.0,2.0,2.0,22.7,1.06,938.76
2024-01-16 02:57:34-05:00,886.0,25.5,3.0,3.0,22.6,1.07,941.17
2024-01-16 02:52:34-05:00,901.0,25.5,2.0,2.0,22.7,1.29,954.49
2024-01-16 02:47:34-05:00,933.0,25.5,2.0,2.0,22.7,1.27,986.47
2024-01-16 02:42:34-05:00,938.0,25.5,2.0,2.0,22.7,1.43,991.63
2024-01-16 02:37:34-05:00,926.0,25.5,3.0,3.0,22.8,1.38,981.68
2024-01-16 02:32:34-05:00,892.0,25.5,2.0,2.0,22.8,1.5,945.8
2024-01-16 02:27:34-05:00,892.0,25.5,1.0,2.0,22.8,1.55,944.85
2024-01-16 02:22:34-05:00,950.0,25.5,2.0,2.0,22.9,1.52,1003.92
2024-01-16 02:17:34-05:00,992.0,26.0,2.0,2.0,22.9,1.46,1046.36
2024-01-16 02:12:34-05:00,974.0,26.0,3.0,3.0,22.9,1.44,1030.34
2024-01-16 02:07:34-05:00,974.0,26.0,2.0,2.0,22.8,1.34,1028.14
2024-01-16 02:02:34-05:00,979.0,26.0,2.0,2.0,22.7,1.32,1033.02
2024-01-16 01:57:34-05:00,1035.0,26.0,2.0,2.0,22.7,1.32,1089.02
2024-01-16 01:52:34-05:00,1130.0,26.0,2.0,2.0,22.7,1.37,1184.07
2024-01-16 01:47:34-05:00,1096.0,26.0,2.0,2.0,22.8,1.31,1150.11
2024-01-16 01:42:34-05:00,960.0,26.0,2.0,2.0,22.8,1.45,1014.25
2024-01-16 01:37:34-05:00,921.0,26.0,2.0,2.0,22.8,1.5,975.3
2024-01-16 01:32:34-05:00,908.0,26.0,2.0,2.0,22.9,1.48,962.38
2024-01-16 01:27:34-05:00,894.0,26.0,2.0,2.0,22.9,1.53,948.43
2024-01-16 01:22:34-05:00,958.0,26.0,2.0,2.0,22.9,1.57,1012.47
2024-01-16 01:17:34-05:00,1025.0,26.5,2.0,2.0,22.9,1.46,1079.86
2024-01-16 01:12:34-05:00,1011.0,26.5,2.0,2.0,22.8,1.45,1065.75
2024-01-16 01:07:34-05:00,985.0,26.5,2.0,2.0,22.7,1.34,1039.54
2024-01-16 01:02:34-05:00,963.0,26.5,2.0,2.0,22.7,1.31,1017.51
2024-01-16 00:57:34-05:00,934.0,26.5,2.0,2.0,22.7,1.47,988.67
2024-01-16 00:52:34-05:00,976.0,26.0,2.0,2.0,22.7,1.47,1030.17
2024-01-16 00:47:34-05:00,989.0,26.5,2.0,2.0,22.8,1.48,1043.78
2024-01-16 00:42:34-05:00,994.0,26.5,2.0,2.0,22.8,1.53,1048.83
2024-01-16 00:37:34-05:00,998.0,26.5,2.0,2.0,22.8,1.54,1052.84
2024-01-16 00:32:34-05:00,1002.0,27.0,3.0,3.0,22.9,1.59,1059.49
2024-01-16 00:27:34-05:00,977.0,27.0,3.0,3.0,22.9,1.43,1034.3300000000002
2024-01-16 00:22:34-05:00,993.0,26.5,2.0,2.0,22.9,1.48,1047.88
2024-01-16 00:17:34-05:00,1025.0,26.5,2.0,2.0,22.8,1.35,1079.65
2024-01-16 00:12:34-05:00,1012.0,26.5,2.0,2.0,22.7,1.34,1066.54
2024-01-16 00:07:34-05:00,978.0,26.5,2.0,2.0,22.7,1.22,1032.42
2024-01-16 00:02:34-05:00,941.0,26.0,2.0,2.0,22.7,1.43,995.13
2024-01-15 23:57:34-05:00,949.0,25.5,1.0,1.0,22.7,1.47,1000.67
2024-01-15 23:52:34-05:00,983.0,25.5,2.0,2.0,22.8,1.51,1036.81
2024-01-15 23:47:34-05:00,981.0,25.5,2.0,2.0,22.8,1.52,1034.82
2024-01-15 23:42:34-05:00,958.0,25.5,2.0,2.0,22.8,1.6,1011.9
2024-01-15 23:37:34-05:00,958.0,25.0,2.0,2.0,22.8,1.62,1011.42
2024-01-15 23:32:34-05:00,954.0,25.0,2.0,2.0,22.9,1.57,1007.47
2024-01-15 23:27:34-05:00,916.0,25.0,2.0,2.0,22.9,1.56,969.46
2024-01-15 23:22:34-05:00,923.0,25.0,2.0,2.0,22.9,1.55,976.45
2024-01-15 23:17:34-05:00,987.0,25.0,2.0,2.0,22.8,1.51,1040.31
2024-01-15 23:12:34-05:00,989.0,25.0,2.0,2.0,22.7,1.39,1042.09
2024-01-15 23:07:34-05:00,931.0,25.0,3.0,3.0,22.7,1.42,986.12
2024-01-15 23:02:34-05:00,913.0,24.5,3.0,4.0,22.7,1.55,968.75
2024-01-15 22:57:34-05:00,907.0,24.5,2.0,2.0,22.8,1.59,959.89
2024-01-15 22:52:34-05:00,917.0,24.5,2.0,2.0,22.8,1.7,970.0
2024-01-15 22:47:34-05:00,964.0,25.0,2.0,2.0,22.8,1.69,1017.49
2024-01-15 22:42:34-05:00,976.0,25.0,2.0,2.0,22.9,1.7,1029.6
2024-01-15 22:37:34-05:00,977.0,24.5,2.0,2.0,22.9,1.65,1030.0500000000002
2024-01-15 22:32:34-05:00,970.0,25.0,2.0,2.0,22.9,1.72,1023.62
2024-01-15 22:27:34-05:00,963.0,25.0,2.0,2.0,22.9,1.6,1016.5
2024-01-15 22:22:34-05:00,985.0,25.0,2.0,2.0,22.8,1.5,1038.3
2024-01-15 22:17:34-05:00,1011.0,25.0,3.0,3.0,22.8,1.33,1066.13
2024-01-15 22:12:34-05:00,1018.0,25.0,2.0,2.0,22.7,1.39,1071.09
2024-01-15 22:07:34-05:00,962.0,24.5,2.0,2.0,22.7,1.42,1014.62
2024-01-15 22:02:34-05:00,945.0,24.5,2.0,2.0,22.8,1.51,997.81
2024-01-15 21:57:34-05:00,953.0,24.5,2.0,2.0,22.8,1.53,1005.83
2024-01-15 21:52:34-05:00,964.0,24.5,2.0,2.0,22.9,1.53,1016.93
2024-01-15 21:47:34-05:00,996.0,24.5,2.0,2.0,22.9,1.55,1048.95
2024-01-15 21:42:34-05:00,995.0,24.5,2.0,2.0,22.9,1.44,1047.84
2024-01-15 21:37:34-05:00,1000.0,24.5,2.0,3.0,23.0,1.5,1054.0
2024-01-15 21:32:34-05:00,1000.0,24.5,2.0,2.0,23.0,1.38,1052.88
2024-01-15 21:27:34-05:00,979.0,24.5,2.0,2.0,22.9,1.33,1031.73
2024-01-15 21:22:34-05:00,953.0,24.5,4.0,4.0,22.8,1.26,1009.56
2024-01-15 21:17:34-05:00,956.0,24.5,3.0,3.0,22.8,1.23,1010.53
2024-01-15 21:12:34-05:00,970.0,24.5,1.0,1.0,22.8,1.25,1020.55
2024-01-15 21:07:34-05:00,954.0,24.5,2.0,2.0,22.9,1.29,1006.69
2024-01-15 21:02:34-05:00,930.0,24.5,2.0,3.0,22.9,1.31,983.71
2024-01-15 20:57:34-05:00,922.0,24.0,2.0,2.0,23.0,1.21,974.21
2024-01-15 20:52:34-05:00,908.0,24.0,4.0,4.0,23.0,1.0,964.0
2024-01-15 20:47:34-05:00,899.0,24.0,2.0,2.0,23.0,1.0,951.0
2024-01-15 20:42:34-05:00,907.0,24.0,2.0,2.0,23.0,1.0,959.0
2024-01-15 20:37:34-05:00,896.0,24.0,2.0,2.0,23.0,1.0,948.0
2024-01-15 20:32:34-05:00,876.0,24.0,2.0,2.0,22.9,1.0,927.9
2024-01-15 20:27:34-05:00,832.0,23.5,3.0,3.0,22.9,1.0,885.4
2024-01-15 20:22:34-05:00,812.0,23.0,2.0,2.0,22.9,1.0,862.9
2024-01-15 20:17:34-05:00,810.0,23.0,3.0,3.0,22.9,1.0,862.9
2024-01-15 20:12:34-05:00,815.0,23.0,1.0,2.0,22.9,1.0,864.9
2024-01-15 20:07:34-05:00,819.0,23.0,2.0,2.0,23.0,1.0,870.0
2024-01-15 20:02:34-05:00,810.0,23.0,2.0,2.0,23.0,1.0,861.0
2024-01-15 19:57:34-05:00,816.0,23.0,2.0,2.0,23.0,1.0,867.0
2024-01-15 19:52:34-05:00,828.0,23.0,2.0,2.0,23.0,1.0,879.0
2024-01-15 19:47:34-05:00,829.0,23.5,2.0,2.0,23.0,1.0,880.5
2024-01-15 19:42:34-05:00,840.0,23.5,3.0,3.0,22.9,1.0,893.4
2024-01-15 19:37:34-05:00,885.0,23.5,2.0,2.0,22.9,1.05,936.45
2024-01-15 19:32:34-05:00,938.0,24.0,2.0,2.0,22.8,1.0,989.8
2024-01-15 19:27:34-05:00,908.0,24.0,3.0,3.0,22.9,1.11,962.01
2024-01-15 19:22:34-05:00,951.0,24.0,3.0,3.0,22.9,1.15,1005.05
2024-01-15 19:17:34-05:00,983.0,24.0,3.0,3.0,22.9,1.14,1037.0400000000002
2024-01-15 19:12:34-05:00,932.0,24.0,2.0,2.0,22.9,1.07,983.97
2024-01-15 19:07:34-05:00,906.0,23.5,3.0,3.0,23.0,1.0,959.5
2024-01-15 19:02:34-05:00,912.0,23.5,2.0,2.0,23.0,1.0,963.5
2024-01-15 18:57:34-05:00,918.0,23.5,2.0,3.0,23.0,1.04,970.54
2024-01-15 18:52:34-05:00,919.0,23.5,2.0,2.0,23.0,1.18,970.68
2024-01-15 18:47:34-05:00,922.0,23.5,2.0,2.0,22.9,1.0,973.4
2024-01-15 18:42:34-05:00,909.0,23.5,2.0,2.0,22.8,1.26,960.56
2024-01-15 18:37:34-05:00,882.0,23.5,2.0,3.0,22.8,1.31,934.61
2024-01-15 18:32:34-05:00,883.0,23.5,2.0,2.0,22.9,1.4,934.8
2024-01-15 18:27:34-05:00,908.0,24.0,2.0,2.0,22.9,1.35,960.25
2024-01-15 18:22:34-05:00,1004.0,24.0,2.0,2.0,22.9,1.34,1056.24
2024-01-15 18:17:34-05:00,1010.0,24.0,2.0,2.0,22.9,1.4,1062.3000000000002
2024-01-15 18:12:34-05:00,971.0,24.0,1.0,1.0,23.0,1.39,1021.39
2024-01-15 18:07:34-05:00,943.0,24.0,2.0,2.0,23.0,1.34,995.34
2024-01-15 18:02:34-05:00,945.0,24.0,2.0,3.0,23.0,1.2,998.2
2024-01-15 17:57:34-05:00,929.0,24.0,2.0,2.0,22.9,1.16,981.06
2024-01-15 17:52:34-05:00,825.0,24.0,2.0,2.0,22.8,1.0,876.8
2024-01-15 17:47:34-05:00,823.0,23.5,2.0,2.0,22.8,1.1,874.4
2024-01-15 17:42:34-05:00,844.0,23.5,2.0,2.0,22.8,1.19,895.49
2024-01-15 17:37:34-05:00,821.0,23.5,2.0,2.0,22.9,1.22,872.62
2024-01-15 17:32:34-05:00,784.0,23.0,2.0,2.0,22.9,1.28,835.18
2024-01-15 17:27:34-05:00,751.0,23.0,1.0,1.0,22.9,1.38,800.28
2024-01-15 17:22:33-05:00,754.0,23.0,2.0,2.0,23.0,1.51,805.51
2024-01-15 17:17:34-05:00,715.0,23.5,2.0,2.0,23.0,1.43,766.93
2024-01-15 17:12:34-05:00,647.0,24.0,2.0,2.0,23.0,1.35,699.35
2024-01-15 17:07:34-05:00,648.0,24.0,2.0,2.0,23.0,1.29,700.29
2024-01-15 17:02:33-05:00,678.0,24.0,2.0,2.0,22.8,1.14,729.9399999999999
2024-01-15 16:57:34-05:00,712.0,23.5,2.0,2.0,22.8,1.34,763.64
2024-01-15 16:52:33-05:00,715.0,23.5,2.0,2.0,22.8,1.33,766.63
2024-01-15 16:47:33-05:00,625.0,23.5,2.0,2.0,22.8,1.3,676.5999999999999
2024-01-15 16:42:33-05:00,624.0,23.5,1.0,1.0,22.8,1.33,673.63
2024-01-15 16:37:34-05:00,634.0,23.5,2.0,2.0,22.9,1.41,685.81
2024-01-15 16:32:33-05:00,695.0,23.5,3.0,3.0,22.9,1.56,748.9599999999999
2024-01-15 16:27:34-05:00,699.0,23.5,1.0,1.0,22.9,1.55,748.9499999999999
2024-01-15 16:22:33-05:00,689.0,24.0,2.0,2.0,22.9,1.61,741.51
2024-01-15 16:17:33-05:00,703.0,24.0,2.0,2.0,22.9,1.52,755.42
2024-01-15 16:12:33-05:00,723.0,24.0,2.0,2.0,22.9,1.44,775.34
2024-01-15 16:07:33-05:00,727.0,24.0,2.0,2.0,22.8,1.41,779.2099999999999
2024-01-15 16:02:33-05:00,725.0,24.0,2.0,2.0,22.7,1.25,776.95
2024-01-15 15:57:33-05:00,719.0,24.0,2.0,3.0,22.7,1.37,772.07
2024-01-15 15:52:33-05:00,705.0,23.5,3.0,3.0,22.7,1.52,758.72
2024-01-15 15:47:33-05:00,698.0,23.5,2.0,2.0,22.8,1.53,749.8299999999999
2024-01-15 15:42:33-05:00,674.0,23.5,2.0,2.0,22.8,1.5,725.8
2024-01-15 15:37:33-05:00,665.0,23.5,2.0,2.0,22.8,1.58,716.88
2024-01-15 15:32:33-05:00,631.0,23.5,2.0,2.0,22.8,1.61,682.91
2024-01-15 15:27:33-05:00,679.0,23.5,2.0,2.0,22.9,1.52,730.92
2024-01-15 15:22:33-05:00,714.0,23.5,2.0,2.0,22.8,1.36,765.66
2024-01-15 15:17:33-05:00,697.0,23.5,2.0,3.0,22.9,1.12,749.52
2024-01-15 15:12:33-05:00,670.0,23.5,2.0,2.0,22.8,1.16,721.4599999999999
2024-01-15 15:07:33-05:00,653.0,23.5,3.0,3.0,22.8,1.15,706.4499999999999
2024-01-15 15:02:33-05:00,660.0,23.0,2.0,2.0,22.7,1.31,711.01
2024-01-15 14:57:33-05:00,710.0,23.0,2.0,2.0,22.7,1.42,761.12
2024-01-15 14:52:33-05:00,644.0,23.5,2.0,3.0,22.7,1.37,696.57
2024-01-15 14:47:33-05:00,607.0,23.5,2.0,2.0,22.7,1.33,658.5300000000001
2024-01-15 14:42:33-05:00,619.0,23.5,2.0,2.0,22.8,1.43,670.7299999999999
2024-01-15 14:37:33-05:00,619.0,23.0,2.0,2.0,22.8,1.36,670.16
2024-01-15 14:32:33-05:00,657.0,23.5,2.0,2.0,22.8,1.27,708.5699999999999
2024-01-15 14:27:33-05:00,670.0,23.0,2.0,2.0,22.8,1.24,721.04
2024-01-15 14:22:33-05:00,670.0,23.0,2.0,2.0,22.8,1.33,721.13
2024-01-15 14:17:33-05:00,746.0,22.5,2.0,2.0,22.8,1.35,796.65
2024-01-15 14:12:33-05:00,748.0,23.0,2.0,2.0,22.7,1.31,799.01
2024-01-15 14:07:33-05:00,776.0,23.0,2.0,2.0,22.6,1.16,826.76
2024-01-15 14:02:33-05:00,746.0,23.5,2.0,2.0,22.6,1.0,797.1
2024-01-15 13:57:33-05:00,666.0,23.5,2.0,2.0,22.6,1.17,717.27
2024-01-15 13:52:33-05:00,684.0,23.5,2.0,2.0,22.6,1.22,735.32
2024-01-15 13:47:33-05:00,683.0,23.0,3.0,3.0,22.6,1.21,735.8100000000001
2024-01-15 13:42:33-05:00,701.0,23.0,2.0,2.0,22.6,1.19,751.7900000000001
2024-01-15 13:37:33-05:00,767.0,23.0,3.0,3.0,22.6,1.32,819.9200000000001
2024-01-15 13:32:33-05:00,839.0,23.5,2.0,2.0,22.7,1.22,890.4200000000001
2024-01-15 13:27:33-05:00,846.0,23.5,2.0,2.0,22.7,1.09,897.2900000000001
2024-01-15 13:22:34-05:00,798.0,23.5,2.0,3.0,22.7,1.22,850.4200000000001
2024-01-15 13:17:33-05:00,770.0,23.0,2.0,2.0,22.7,1.11,820.8100000000001
2024-01-15 13:12:33-05:00,755.0,23.0,2.0,2.0,22.7,1.05,805.75
2024-01-15 13:07:33-05:00,686.0,23.0,2.0,2.0,22.7,1.0,736.7
2024-01-15 13:02:33-05:00,780.0,23.0,2.0,2.0,22.7,1.0,830.7
2024-01-15 12:57:33-05:00,784.0,22.5,2.0,2.0,22.6,1.0,834.1
2024-01-15 12:52:33-05:00,727.0,22.5,2.0,2.0,22.6,1.0,777.1
2024-01-15 12:47:33-05:00,689.0,22.5,2.0,2.0,22.5,1.0,739.0
2024-01-15 12:42:33-05:00,664.0,22.5,2.0,2.0,22.5,1.0,714.0
2024-01-15 12:37:33-05:00,671.0,22.5,2.0,2.0,22.6,1.0,721.1
2024-01-15 12:32:33-05:00,697.0,22.5,2.0,2.0,22.6,1.0,747.1
2024-01-15 12:27:33-05:00,674.0,22.5,2.0,2.0,22.6,1.0,724.1
2024-01-15 12:22:33-05:00,650.0,22.0,3.0,3.0,22.6,1.04,701.64
2024-01-15 12:17:33-05:00,654.0,22.0,2.0,2.0,22.6,1.0,703.6
2024-01-15 12:12:33-05:00,656.0,22.5,2.0,2.0,22.6,1.0,706.1
2024-01-15 12:07:33-05:00,598.0,21.0,2.0,2.0,22.6,1.0,646.6
2024-01-15 12:02:33-05:00,599.0,21.0,2.0,2.0,22.5,1.17,647.67
2024-01-15 11:57:33-05:00,604.0,21.0,2.0,2.0,22.4,1.17,652.5699999999999
2024-01-15 11:52:33-05:00,590.0,21.0,2.0,2.0,22.4,1.25,638.65
2024-01-15 11:47:33-05:00,593.0,21.0,2.0,2.0,22.4,1.28,641.68
2024-01-15 11:42:33-05:00,608.0,21.0,2.0,2.0,22.4,1.55,656.9499999999999
2024-01-15 11:37:33-05:00,624.0,21.0,2.0,2.0,22.4,1.6,673.0
2024-01-15 11:32:33-05:00,646.0,21.0,2.0,2.0,22.5,1.8,695.3
2024-01-15 11:27:33-05:00,668.0,21.0,2.0,2.0,22.5,1.97,717.47
2024-01-15 11:22:33-05:00,721.0,21.0,2.0,2.0,22.5,2.27,770.77
2024-01-15 11:17:33-05:00,727.0,21.5,2.0,2.0,22.5,2.22,777.22
2024-01-15 11:12:33-05:00,728.0,21.5,2.0,2.0,22.6,2.16,778.26
2024-01-15 11:07:33-05:00,744.0,22.0,2.0,2.0,22.6,1.86,794.46
2024-01-15 11:02:33-05:00,655.0,22.5,2.0,2.0,22.5,1.76,705.76
2024-01-15 10:57:33-05:00,623.0,22.5,2.0,2.0,22.4,1.7,673.6
2024-01-15 10:52:33-05:00,579.0,22.5,2.0,2.0,22.4,1.85,629.75
2024-01-15 10:47:33-05:00,610.0,22.0,2.0,2.0,22.4,2.02,660.42
2024-01-15 10:42:33-05:00,618.0,22.0,2.0,2.0,22.4,2.09,668.49
2024-01-15 10:37:33-05:00,597.0,22.0,3.0,3.0,22.4,2.17,649.5699999999999
2024-01-15 10:32:33-05:00,552.0,22.0,2.0,2.0,22.5,2.24,602.74
2024-01-15 10:27:34-05:00,568.0,22.0,2.0,2.0,22.5,2.23,618.73
2024-01-15 10:22:33-05:00,576.0,22.0,2.0,2.0,22.5,2.36,626.86
2024-01-15 10:17:33-05:00,574.0,22.0,2.0,2.0,22.5,2.42,624.92
2024-01-15 10:12:33-05:00,577.0,22.0,2.0,2.0,22.5,2.39,627.89
2024-01-15 10:07:33-05:00,589.0,22.5,2.0,2.0,22.5,2.39,640.39
2024-01-15 10:02:33-05:00,550.0,22.0,2.0,2.0,22.4,2.36,600.76
2024-01-15 09:57:33-05:00,542.0,22.0,2.0,2.0,22.3,2.43,592.7299999999999
2024-01-15 09:52:33-05:00,542.0,22.0,3.0,3.0,22.3,2.49,594.79
2024-01-15 09:47:33-05:00,550.0,22.0,2.0,2.0,22.4,2.58,600.98
2024-01-15 09:42:33-05:00,544.0,22.0,2.0,2.0,22.4,2.64,595.04
2024-01-15 09:37:33-05:00,533.0,22.0,2.0,2.0,22.4,2.78,584.18
2024-01-15 09:32:33-05:00,540.0,22.0,2.0,2.0,22.4,2.9,591.3
2024-01-15 09:27:33-05:00,557.0,22.0,2.0,2.0,22.4,3.01,608.41
2024-01-15 09:22:33-05:00,558.0,22.5,2.0,2.0,22.5,3.16,610.16
2024-01-15 09:17:33-05:00,569.0,22.5,2.0,2.0,22.5,3.19,621.19
2024-01-15 09:12:33-05:00,594.0,22.5,2.0,2.0,22.4,3.19,646.09
2024-01-15 09:07:33-05:00,601.0,22.5,2.0,3.0,22.4,3.15,654.05
2024-01-15 09:02:33-05:00,591.0,22.5,2.0,2.0,22.3,3.15,642.9499999999999
2024-01-15 08:57:33-05:00,545.0,22.5,3.0,3.0,22.2,3.17,598.87
2024-01-15 08:52:33-05:00,566.0,22.5,2.0,2.0,22.3,3.26,618.06
2024-01-15 08:47:33-05:00,589.0,22.5,2.0,2.0,22.3,3.24,641.04
2024-01-15 08:42:33-05:00,591.0,22.5,2.0,2.0,22.3,3.28,643.0799999999999
2024-01-15 08:37:33-05:00,571.0,22.5,2.0,2.0,22.3,3.23,623.03
2024-01-15 08:32:33-05:00,584.0,22.5,2.0,2.0,22.3,3.08,635.88
2024-01-15 08:27:33-05:00,568.0,22.5,2.0,2.0,22.4,2.92,619.8199999999999
2024-01-15 08:22:33-05:00,562.0,22.5,2.0,2.0,22.4,2.93,613.8299999999999
2024-01-15 08:17:33-05:00,597.0,22.5,2.0,3.0,22.4,2.93,649.8299999999999
2024-01-15 08:12:33-05:00,612.0,22.5,2.0,2.0,22.3,2.84,663.64
2024-01-15 08:07:33-05:00,594.0,22.5,2.0,2.0,22.2,2.75,645.45
2024-01-15 08:02:33-05:00,554.0,22.5,2.0,2.0,22.2,2.71,605.4100000000001
2024-01-15 07:57:33-05:00,563.0,22.5,2.0,2.0,22.2,2.77,614.47
2024-01-15 07:52:33-05:00,566.0,22.5,2.0,2.0,22.3,2.87,617.67
2024-01-15 07:47:33-05:00,583.0,22.5,2.0,2.0,22.3,2.88,634.68
2024-01-15 07:42:33-05:00,574.0,22.5,2.0,2.0,22.3,2.91,625.7099999999999
2024-01-15 07:37:33-05:00,573.0,22.5,2.0,2.0,22.4,2.87,624.77
2024-01-15 07:32:33-05:00,557.0,22.5,2.0,2.0,22.4,2.92,608.8199999999999
2024-01-15 07:27:33-05:00,584.0,23.0,2.0,2.0,22.4,2.91,636.31
2024-01-15 07:22:33-05:00,621.0,23.0,2.0,2.0,22.4,2.75,673.15
2024-01-15 07:17:33-05:00,657.0,23.5,2.0,2.0,22.3,2.73,709.53
2024-01-15 07:12:33-05:00,662.0,23.5,2.0,2.0,22.3,2.67,714.4699999999999
2024-01-15 07:07:33-05:00,618.0,23.0,2.0,2.0,22.2,2.61,669.8100000000001
2024-01-15 07:02:33-05:00,616.0,23.0,2.0,2.0,22.3,2.59,667.89
2024-01-15 06:57:33-05:00,640.0,23.0,2.0,2.0,22.3,2.4,691.6999999999999
2024-01-15 06:52:33-05:00,659.0,23.0,2.0,2.0,22.4,2.46,710.86
